pid,time,srcId,dstId,srcSat,dstSat,latDev,longDev,loraTP,loraCF,loraSF,loraBW,loraCR,satId,elevSat,doppler,rcvOk,minPowerdBm,sensitivitydBm,duration,alt,raan,id_simulation
25058,192.362,36,-1,-1,-1,43.1935,22.9088,0.025119,868000000.0,11,125000,1,0,0.269601,18750.5,0,-134.331,-135,0.790528,600,200,sim_alt_600_raan_200
25060,192.546,21,-1,-1,-1,40.9645,-8.5141,0.025119,868000000.0,10,125000,1,0,-6.42983,17699.2,0,-136.552,-133,0.436224,600,200,sim_alt_600_raan_200
25062,192.751,29,-1,-1,-1,51.379,21.3808,0.015849,868000000.0,11,125000,1,0,10.4711,18866.0,0,-133.024,-135,0.790528,600,200,sim_alt_600_raan_200
25069,194.48,14,-1,-1,-1,53.3792,-8.1221,0.019953,868000000.0,10,125000,1,0,4.25014,15077.2,0,-134.012,-133,0.436224,600,200,sim_alt_600_raan_200
25081,198.021,26,-1,-1,-1,47.2539,7.35879,0.025119,868000000.0,11,125000,1,0,3.19555,19802.6,0,-133.357,-135,0.790528,600,200,sim_alt_600_raan_200
25083,199.066,34,-1,-1,-1,47.501,16.7741,0.015849,868000000.0,12,125000,1,0,5.13714,19724.0,0,-134.716,-137,1.58106,600,200,sim_alt_600_raan_200
25215,201.54,44,-1,-1,-1,49.4502,28.6106,0.025119,868000000.0,11,125000,1,0,8.0322,16579.5,0,-131.782,-135,0.790528,600,200,sim_alt_600_raan_200
25217,202.021,10,-1,-1,-1,29.4098,30.7973,0.025119,868000000.0,11,125000,1,0,-11.0256,16627.8,0,-137.981,-135,0.790528,600,200,sim_alt_600_raan_200
25224,202.537,51,-1,-1,-1,41.7747,27.0798,0.019953,868000000.0,10,125000,1,0,-0.639712,17631.6,0,-135.634,-133,0.436224,600,200,sim_alt_600_raan_200
25231,203.875,37,-1,-1,-1,40.3343,23.9949,0.019953,868000000.0,10,125000,1,0,-1.84689,18466.9,0,-136.037,-133,0.436224,600,200,sim_alt_600_raan_200
25243,205.56,56,-1,-1,-1,36.4152,15.8389,0.015849,868000000.0,12,125000,1,0,-5.48912,19753.4,0,-138.239,-137,1.58106,600,200,sim_alt_600_raan_200
25246,206.177,11,-1,-1,-1,56.2255,39.0326,0.019953,868000000.0,11,125000,1,0,16.0937,7745.74,1,-130.39,-135,0.790528,600,200,sim_alt_600_raan_200
25254,207.009,17,-1,-1,-1,50.4369,1.49897,0.025119,868000000.0,10,125000,1,0,5.7357,18526.3,1,-132.522,-133,0.436224,600,200,sim_alt_600_raan_200
25266,215.61,45,-1,-1,-1,49.9029,23.105,0.019953,868000000.0,10,125000,1,0,10.3014,18120.4,0,-132.073,-133,0.436224,600,200,sim_alt_600_raan_200
25268,215.903,22,-1,-1,-1,51.1856,7.59913,0.025119,868000000.0,10,125000,1,0,9.59675,19318.5,0,-131.291,-133,0.436224,600,200,sim_alt_600_raan_200
25276,218.871,6,-1,-1,-1,58.9738,20.0075,0.015849,868000000.0,11,125000,1,0,34.5494,16080.6,1,-127.304,-135,0.790528,600,200,sim_alt_600_raan_200
25288,223.585,32,-1,-1,-1,49.6026,12.0142,0.025119,868000000.0,12,125000,1,0,9.22696,19952.1,0,-131.404,-137,1.58106,600,200,sim_alt_600_raan_200
25296,224.244,48,-1,-1,-1,57.3116,13.7703,0.025119,868000000.0,12,125000,1,0,26.0904,18027.9,1,-126.939,-137,1.58106,600,200,sim_alt_600_raan_200
25303,225.454,50,-1,-1,-1,40.4643,15.6624,0.015849,868000000.0,12,125000,1,0,-0.816122,19879.8,0,-136.691,-137,1.58106,600,200,sim_alt_600_raan_200
25306,226.015,0,-1,-1,-1,51.7361,-0.026708,0.019953,868000000.0,12,125000,1,0,8.00329,17571.1,1,-132.791,-137,1.58106,600,200,sim_alt_600_raan_200
25314,227.631,15,-1,-1,-1,46.7969,4.21538,0.019953,868000000.0,11,125000,1,0,3.98054,19477.9,1,-134.094,-135,0.790528,600,200,sim_alt_600_raan_200
25321,229.762,54,-1,-1,-1,30.9253,-17.3255,0.025119,868000000.0,11,125000,1,0,-13.8349,16355.3,0,-138.815,-135,0.790528,600,200,sim_alt_600_raan_200
25329,231.418,43,-1,-1,-1,54.5524,26.8506,0.025119,868000000.0,11,125000,1,0,20.7841,14839.6,1,-128.164,-135,0.790528,600,200,sim_alt_600_raan_200
25337,234.338,52,-1,-1,-1,41.051,31.0723,0.025119,868000000.0,11,125000,1,0,-0.109742,15664.2,1,-134.454,-135,0.790528,600,200,sim_alt_600_raan_200
25345,235.545,30,-1,-1,-1,51.346,20.6395,0.025119,868000000.0,10,125000,1,0,14.9002,18323.7,1,-129.716,-133,0.436224,600,200,sim_alt_600_raan_200
25357,242.453,23,-1,-1,-1,53.0062,10.0407,0.019953,868000000.0,11,125000,1,0,16.5043,19075.1,0,-130.272,-135,0.790528,600,200,sim_alt_600_raan_200
25359,242.619,5,-1,-1,-1,51.653,6.84979,0.019953,868000000.0,12,125000,1,0,12.534,18996.6,0,-131.399,-137,1.58106,600,200,sim_alt_600_raan_200
25367,244.531,16,-1,-1,-1,43.8883,3.77517,0.025119,868000000.0,11,125000,1,0,1.93149,19665.0,1,-133.772,-135,0.790528,600,200,sim_alt_600_raan_200
25380,245.407,38,-1,-1,-1,47.1253,14.8343,0.019953,868000000.0,11,125000,1,0,8.26775,19843.0,1,-132.702,-135,0.790528,600,200,sim_alt_600_raan_200
25382,245.652,9,-1,-1,-1,37.2684,22.3544,0.025119,868000000.0,10,125000,1,0,-2.44791,18535.4,0,-135.232,-133,0.436224,600,200,sim_alt_600_raan_200
25390,246.694,41,-1,-1,-1,58.9447,24.7869,0.019953,868000000.0,10,125000,1,0,41.1782,11085.8,1,-125.258,-133,0.436224,600,200,sim_alt_600_raan_200
25398,247.881,33,-1,-1,-1,49.3596,17.3742,0.025119,868000000.0,11,125000,1,0,12.3363,19275.4,1,-130.455,-135,0.790528,600,200,sim_alt_600_raan_200
25405,248.952,4,-1,-1,-1,40.6395,14.0986,0.015849,868000000.0,11,125000,1,0,0.714714,19963.0,0,-136.176,-135,0.790528,600,200,sim_alt_600_raan_200
25422,249.858,20,-1,-1,-1,37.7832,-8.57338,0.025119,868000000.0,11,125000,1,0,-6.26188,17760.8,0,-136.491,-135,0.790528,600,200,sim_alt_600_raan_200
